Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Month,Day,Hour,Minute,Second,Hour_Category
6642813,A-6691430,Source1,2,2020-11-30 22:21:04,2020-12-01 00:39:04,29.707126,-95.552295,29.707137,-95.551483,0.049,Incident on CLAREWOOD DR near CORPORATE DR Drive with caution., Clarewood Dr,Houston,Harris,TX,77036-3505,US,US/Central,KMCJ,2020-11-30 21:53:00,45.0,45.0,49.0,30.29,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,30.0,22.0,21.0,4.0,Evening
6147058,A-6192548,Source1,2,2021-06-22 06:19:30,2021-06-22 13:11:00,33.951604,-118.368993,33.979533,-118.392452,2.352,Slow traffic on I-405 N - San Diego Fwy N from I-105/Imperial Hwy (I-405) to Sepulveda Blvd (I-405) due to accident.,I-405 N,Inglewood,Los Angeles,CA,90301,US,US/Pacific,KLAX,2021-06-22 06:34:00,61.0,61.0,87.0,29.8,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,6.0,22.0,6.0,19.0,30.0,Morning
6521171,A-6569378,Source1,2,2021-01-05 01:54:13,2021-01-05 03:19:00,39.105176,-94.712555,39.106097,-94.72854,0.8590000000000001,Incident on I-70 WB near 57TH ST Right lane blocked. Expect delays.,I-70 W,Kansas City,Wyandotte,KS,66102,US,US/Central,KNKA,2021-01-05 01:54:00,25.0,25.0,88.0,29.32,2.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,1.0,5.0,1.0,54.0,13.0,Night
6934940,A-6984245,Source1,3,2020-05-27 17:45:37,2020-05-27 18:00:37,41.19066,-96.02383,41.19066,-96.02383,0.0,At S 72nd St - Accident.,S 72nd St,La Vista,Sarpy,NE,68128,US,US/Central,KMLE,2020-05-27 17:55:00,72.0,72.0,75.0,28.76,10.0,N,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020.0,5.0,27.0,17.0,45.0,37.0,Afternoon
6860705,A-6909920,Source1,2,2020-11-19 03:50:00,2020-11-19 05:28:45,33.59418,-117.177747,33.595035,-117.177075,0.071,I215 N CLINTON KEITH SO. B115-034 VEHS GOING -- TAKING OFF AT CK,Escondido Fwy N,Murrieta,Riverside,CA,92563,US,US/Pacific,KF70,2020-11-19 03:55:00,46.0,46.0,76.0,28.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,19.0,3.0,50.0,0.0,Night
5967362,A-6011838,Source1,2,2021-11-12 06:58:00,2021-11-12 18:18:00,34.144237,-118.702755,34.173547,-118.5579,8.526,Slow traffic on Ventura Fwy E - US-101 S from Lost Hills Rd (US-101) to Tampa Ave (US-101) due to accident.,US-101 S,Calabasas,Los Angeles,CA,91302,US,US/Pacific,KVNY,2021-11-12 06:51:00,77.0,77.0,23.0,29.24,10.0,N,15.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,11.0,12.0,6.0,58.0,0.0,Morning
6512853,A-6560987,Source1,2,2021-01-21 23:00:33,2021-01-22 00:45:33,45.302692,-122.958917,45.30305300000001,-122.957845,0.058,Incident on OR-99W NB near MP 22 Road closed. Take alternate route., Portland Rd,Newberg,Yamhill,OR,97132-1362,US,US/Pacific,KUAO,2021-01-21 22:53:00,42.0,38.0,73.0,29.78,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,1.0,21.0,23.0,0.0,33.0,Evening
4778315,A-4814577,Source1,2,2022-07-28 10:34:28,2022-07-28 11:54:30,34.902107,-82.45996099999998,34.899618,-82.459263,0.176,Incident on HUNTS BRIDGE RD near DUNCAN RD Drive with caution., Hunts Bridge Rd,Greenville,Greenville,SC,29617-1408,US,US/Eastern,KGMU,2022-07-28 10:53:00,89.0,89.0,53.0,28.95,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2022.0,7.0,28.0,10.0,34.0,28.0,Morning
3809727,A-3838275,Source1,2,2022-03-17 22:12:00,2022-03-18 03:12:00,35.866186,-78.71689599999998,35.866325,-78.717101,0.015,The Right Lane is closed. , Hilburn Dr,Raleigh,Wake,NC,27613,US,US/Eastern,KRDU,2022-03-17 21:51:00,58.0,58.0,93.0,29.59,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2022.0,3.0,17.0,22.0,12.0,0.0,Evening
6593760,A-6642221,Source1,2,2020-12-16 20:32:00,2020-12-16 22:55:47,38.132856,-121.880634,38.133074,-121.898171,0.953,Incident on BIRDS LANDING RD near HOUSE 5924 Drive with caution., Birds Landing Rd,Birds Landing,Solano,CA,94512,US,US/Pacific,KSUU,2020-12-16 20:58:00,51.0,51.0,81.0,29.96,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,12.0,16.0,20.0,32.0,0.0,Evening
4310532,A-4343104,Source1,2,2022-04-12 23:12:05,2022-04-13 00:50:44,34.14917,-80.98043299999998,34.150324,-80.97907,0.111,Incident on WILSON BLVD near STONINGTON DR Expect delays., Wilson Blvd,Blythewood,Richland,SC,29016-9002,US,US/Eastern,KFDW,2022-04-12 23:15:00,70.0,70.0,53.0,29.5,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,4.0,12.0,23.0,12.0,5.0,Evening
4941353,A-4978802,Source1,2,2022-09-27 07:16:30,2022-09-27 08:48:17,30.488062,-91.166226,30.461417,-91.165812,1.841,Stationary traffic on I-110 S from Evangeline St/Exit 4 (I-110) to LA-67/Exit 2 (I-110) due to accident.,I-110 S,Baton Rouge,East Baton Rouge,LA,70805,US,US/Central,KBTR,2022-09-27 06:53:00,58.0,58.0,75.0,29.98,10.0,NNE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,9.0,27.0,7.0,16.0,30.0,Morning
6934559,A-6983864,Source1,2,2020-05-27 11:14:56,2020-05-27 11:44:56,33.75165,-84.37988,33.75165,-84.37988,0.0,At Edgewood Ave/Exit 248 - Accident. Hard shoulder blocked.,I-75 N,Atlanta,Fulton,GA,30312,US,US/Eastern,KATL,2020-05-27 11:11:00,68.0,68.0,90.0,28.92,5.0,E,12.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,5.0,27.0,11.0,14.0,56.0,Morning
4648223,A-4683478,Source1,2,2022-01-14 19:34:43,2022-01-14 20:50:45,45.075816,-93.337807,45.075189,-93.323394,0.705,Incident on I-94 EB near CR-81 Drive with caution.,I-694 E,Minneapolis,Hennepin,MN,55429,US,US/Central,KMIC,2022-01-14 19:53:00,15.0,3.0,59.0,29.47,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,1.0,14.0,19.0,34.0,43.0,Evening
4431646,A-4465209,Source1,2,2023-01-21 19:42:00,2023-01-21 20:58:43,37.968672,-121.248784,37.968775,-121.248522,0.016,Incident on E FREMONT ST near N WINDSOR AVE Drive with caution.,N Windsor Ave,Stockton,San Joaquin,CA,95205,US,US/Pacific,KSCK,2023-01-21 19:55:00,45.0,45.0,80.0,30.3,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2023.0,1.0,21.0,19.0,42.0,0.0,Evening
6964327,A-7013638,Source1,2,2020-05-07 07:53:57,2020-05-07 08:38:57,39.21903,-84.52431,39.21903,-84.52431,0.0,At US-127 - Accident.,Ronald Reagan Cross County Hwy W,Cincinnati,Hamilton,OH,45231,US,US/Eastern,KHAO,2020-05-07 07:53:00,40.0,40.0,83.0,29.4,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,5.0,7.0,7.0,53.0,57.0,Morning
6849652,A-6898853,Source1,2,2020-11-05 20:14:00,2020-11-05 21:46:01,33.877369,-98.492335,33.877262,-98.494241,0.11,Incident on MIDWESTERN PKWY near JACKSBORO HWY Drive with caution., Midwestern Pkwy,Wichita Falls,Wichita,TX,76302-1654,US,US/Central,KCWC,2020-11-05 20:18:00,61.0,61.0,72.0,29.09,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,5.0,20.0,14.0,0.0,Evening
5417819,A-5458991,Source1,2,2022-11-16 13:07:44,2022-11-16 14:48:42,25.913845,-80.164344,25.913871,-80.163411,0.058,Incident on NE 150TH ST near NE 18TH AVE Drive with caution., W Dixie Hwy,North Miami,Miami-Dade,FL,33181-1017,US,US/Eastern,KOPF,2022-11-16 12:53:00,84.0,84.0,61.0,30.05,10.0,WSW,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,11.0,16.0,13.0,7.0,44.0,Afternoon
5778274,A-5821606,Source1,2,2021-12-22 09:11:30,2021-12-22 11:12:55,32.857416,-96.749007,32.856257,-96.747761,0.108,Stationary traffic on TX-12 Loop from Impala Ln to E Lovers Ln due to accident., Abrams Rd,Dallas,Dallas,TX,75231,US,US/Central,KDAL,2021-12-22 08:53:00,47.0,43.0,77.0,29.54,10.0,ESE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,12.0,22.0,9.0,11.0,30.0,Morning
6177584,A-6223255,Source1,2,2021-07-10 07:56:00,2021-07-10 09:56:39,36.845814,-76.18875600000001,36.844952,-76.17168000000002,0.946,Incident on I-264 EB near I-264 Drive with caution.,VA Beach Norfolk Expy E,Norfolk,Norfolk,VA,23502,US,US/Eastern,KORF,2021-07-10 07:59:00,78.0,78.0,81.0,29.99,7.0,W,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,7.0,10.0,7.0,56.0,0.0,Morning
4108035,A-4138943,Source1,2,2022-07-25 12:51:09,2022-07-25 14:10:23,33.794585,-80.952634,33.795817,-80.95545899999998,0.183,Incident on OLD STATE RD near TIDWELL LN Drive with caution., Old State Rd,Swansea,Calhoun,SC,29160-8345,US,US/Eastern,KCAE,2022-07-25 12:56:00,89.0,89.0,63.0,29.85,10.0,SSW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,7.0,25.0,12.0,51.0,9.0,Afternoon
3747097,A-3775140,Source1,2,2022-02-25 00:09:00,2022-02-25 01:26:10,42.552421,-82.874824,42.55606,-82.860161,0.7879999999999999,Incident on I-94 EB near HARPER RD Drive with caution.,I-94 E,Clinton Township,Macomb,MI,48035,US,US/Eastern,KMTC,2022-02-25 00:56:00,20.0,6.0,100.0,29.44,5.0,NE,14.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,2.0,25.0,0.0,9.0,0.0,Night
4799270,A-4835676,Source1,2,2022-08-03 20:06:00,2022-08-03 22:29:40,30.304141,-81.903021,30.291626,-81.956733,3.319,Incident on I-10 WB near MM 346 Drive with caution.,FL-8 W,Jacksonville,Duval,FL,32234,US,US/Eastern,KVQQ,2022-08-03 19:50:00,77.0,77.0,94.0,29.93,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,8.0,3.0,20.0,6.0,0.0,Evening
4734366,A-4770270,Source1,2,2022-01-28 08:59:00,2022-01-28 09:22:00,38.437932729537785,-122.97425150812636,38.44387272953778,-122.99435150812636,1.163,Stationary traffic from Morelli Ln (Bohemian Hwy) to CA-116 (Bohemian Hwy) due to accident., Bohemian Hwy,Occidental,Sonoma,CA,95465-9138,US,US/Pacific,KSTS,2022-01-28 08:53:00,36.0,36.0,97.0,30.16,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,1.0,28.0,8.0,59.0,0.0,Morning
4633633,A-4668783,Source1,2,2022-03-16 18:27:09,2022-03-16 20:44:15,25.887373,-80.164274,25.889393,-80.162942,0.162,Slow traffic on US-1 N - FL-922 - FL-5 from Sans Souci Blvd to NE 18th Ave due to accident., Biscayne Blvd,North Miami,Miami-Dade,FL,33181-2709,US,US/Eastern,KOPF,2022-03-16 18:28:00,76.0,76.0,71.0,29.98,10.0,E,3.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,2022.0,3.0,16.0,18.0,27.0,9.0,Evening
6849230,A-6898431,Source1,2,2020-11-04 23:10:00,2020-11-05 02:18:41,37.711461,-121.718355,37.707181,-121.728485,0.628,VASCO ONR TO WB 580. [Appended 15:17:14] 19 SUBA VS SIL TOYT AVA,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2020-11-04 22:53:00,57.0,57.0,59.0,29.78,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,4.0,23.0,10.0,0.0,Evening
6478629,A-6526475,Source1,2,2021-01-31 07:27:00,2021-01-31 12:58:24,38.376816,-121.362286,38.379789,-121.365219,0.26,NB 99 JSO GRANT LINE. [Notification] [CHP]-Problem changed from 1179-Trfc Collision-1141 Enrt to 1182-Trfc Collision-No Inj by CHP [Shared],CA-99 N,Elk Grove,Sacramento,CA,95624,US,US/Pacific,KSAC,2021-01-31 07:53:00,50.0,50.0,74.0,30.17,10.0,E,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,1.0,31.0,7.0,27.0,0.0,Morning
7362049,A-7411415,Source1,2,2019-09-07 15:24:00,2019-09-07 15:56:18,34.067286,-117.543297,34.067286,-117.543297,0.0,At I-15 - Accident.,I-10 E,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2019-09-07 15:53:00,92.0,92.0,30.0,28.87,10.0,SW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,9.0,7.0,15.0,24.0,0.0,Afternoon
5473740,A-5515266,Source1,2,2021-09-20 08:30:00,2021-09-20 09:50:48,38.539504,-121.472322,38.537637,-121.472288,0.129,Incident on 32ND ST near HOUSE 4018 Drive with caution., 14th Ave,Sacramento,Sacramento,CA,95820,US,US/Pacific,KSAC,2021-09-20 08:53:00,67.0,67.0,40.0,29.97,10.0,N,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,9.0,20.0,8.0,30.0,0.0,Morning
6423397,A-6470803,Source1,2,2021-02-12 05:51:00,2021-02-12 07:48:00,45.00434517838953,-93.23606371835122,45.00055517838953,-93.2371537183512,0.267,Stationary traffic from Johnson St NE to I-35W S due to accident.,Johnson St NE,Minneapolis,Hennepin,MN,55413,US,US/Central,KMIC,2021-02-12 05:53:00,-12.0,-29.0,64.0,29.62,10.0,NW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,2021.0,2.0,12.0,5.0,51.0,0.0,Night
4572152,A-4606838,Source1,2,2022-06-06 14:09:30,2022-06-06 16:22:36,38.67550900000001,-104.711156,38.67285800000001,-104.709093,0.214,Between Exit 132: Mesa Ridge Parkway and US 85 (Fountain) at Mile Point 128. Road closed expect delays due to a crash.,I-25 S,Fountain,El Paso,CO,80817,US,US/Mountain,KFCS,2022-06-06 14:10:00,64.0,64.0,68.0,24.14,10.0,WSW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,6.0,6.0,14.0,9.0,30.0,Afternoon
4451319,A-4485046,Source1,2,2022-04-13 15:36:13,2022-04-13 18:54:00,25.814011,-80.264802,25.808461,-80.264578,0.384,Slow traffic on FL-953 from Hialeah Dr (FL-953) to FL-948/NW 36th St (FL-953) due to accident., SE 9th Pl,Hialeah,Miami-Dade,FL,33010-5623,US,US/Eastern,KMIA,2022-04-13 15:53:00,82.0,82.0,60.0,30.04,10.0,ESE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,13.0,15.0,36.0,13.0,Afternoon
6243959,A-6289985,Source1,2,2021-06-24 19:43:53,2021-06-24 20:51:16,35.916658,-84.097083,35.921939,-84.073025,1.395,Stationary traffic on I-40 E - I-75 N from Exit 376 (I-40/I-75) to Bridgewater Rd/Exit 379 (I-40/I-75) due to accident.,I-40 E,Knoxville,Knox,TN,37922,US,US/Eastern,KTYS,2021-06-24 19:53:00,81.0,81.0,52.0,29.09,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,6.0,24.0,19.0,43.0,53.0,Evening
7178135,A-7227496,Source1,2,2020-01-17 17:52:30,2020-01-17 18:44:52,37.67411,-122.46881,37.67399,-122.46872,0.01,At Serramonte Blvd/Exit 47A - Accident.,I-280 S,Daly City,San Mateo,CA,94015,US,US/Pacific,KSFO,2020-01-17 17:56:00,52.0,52.0,69.0,30.28,10.0,NNW,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2020.0,1.0,17.0,17.0,52.0,30.0,Afternoon
7120148,A-7169497,Source1,1,2020-04-10 17:01:16,2020-04-10 17:36:14,45.49409,-122.41391000000002,45.49409,-122.41391000000002,0.0,At SE Palmquist Rd/SE Roberts Ave - Accident., SE Hogan Rd,Gresham,Multnomah,OR,97080-8139,US,US/Pacific,KTTD,2020-04-10 16:53:00,71.0,71.0,41.0,29.98,10.0,WNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,4.0,10.0,17.0,1.0,16.0,Afternoon
7218739,A-7268100,Source1,2,2020-02-18 12:55:00,2020-02-18 16:06:37,40.971902,-124.116377,40.971902,-124.116377,0.0,At Airport Rd/Exit 722 - Accident.,Redwood Hwy S,McKinleyville,Humboldt,CA,95519,US,US/Pacific,KACV,2020-02-18 12:53:00,50.0,50.0,77.0,29.84,9.0,WNW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,2.0,18.0,12.0,55.0,0.0,Afternoon
4050966,A-4081423,Source1,2,2022-03-02 10:15:00,2022-03-02 11:35:45,26.837185621133624,-80.10051369628857,26.834735621133625,-80.09894369628857,0.195,Incident on I-95 SB near EXIT 79AB Expect long delays.,I-95,Palm Beach Gardens,Palm Beach,FL,33410,US,US/Eastern,KPBI,2022-03-02 09:53:00,75.0,75.0,50.0,30.11,10.0,N,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,3.0,2.0,10.0,15.0,0.0,Morning
4672813,A-4708263,Source1,2,2022-12-04 19:03:59,2022-12-04 20:26:29,34.87146,-82.358688,34.872274,-82.35898,0.059,Incident on PLEASANTBURG DR near SC-291 Drive with caution., N Pleasantburg Dr,Greenville,Greenville,SC,29607-1243,US,US/Eastern,KGMU,2022-12-04 18:53:00,54.0,54.0,75.0,29.04,10.0,ENE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,12.0,4.0,19.0,3.0,59.0,Evening
5827415,A-5871071,Source1,2,2021-12-04 23:52:00,2021-12-05 03:00:00,35.680072,-78.427578,35.684475,-78.422585,0.414,Near Clayton / Both Directions. The road is closed near Loop Road., Covered Bridge Rd,Clayton,Johnston,NC,27527,US,US/Eastern,KJNX,2021-12-04 23:55:00,43.0,43.0,100.0,30.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,12.0,4.0,23.0,52.0,0.0,Evening
7708615,A-7757983,Source1,2,2019-07-12 17:07:00,2019-07-12 23:13:28,40.507918,-111.89132,40.505787,-111.89128999999998,0.147,At UT-154/Bangerter Hwy/Exit 289 - Accident.,I-15 S,Draper,Salt Lake,UT,84020,US,US/Mountain,KU42,2019-07-12 16:54:00,99.0,99.0,18.0,25.66,10.0,SSW,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,7.0,12.0,17.0,7.0,0.0,Afternoon
5947633,A-5992002,Source1,2,2021-08-05 18:22:00,2021-08-05 18:48:00,38.496093,-122.656062,38.49122,-122.65873,0.366,Slow traffic from Saint Helena Rd (Calistoga Rd) to Badger Rd (Calistoga Rd) due to accident., Calistoga Rd,Santa Rosa,Sonoma,CA,95404-8618,US,US/Pacific,KSTS,2021-08-05 17:53:00,76.0,76.0,48.0,29.77,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,8.0,5.0,18.0,22.0,0.0,Evening
3815494,A-3844091,Source1,2,2022-12-23 03:47:00,2022-12-23 05:02:31,28.63093,-81.387224,28.631622,-81.38734699999998,0.048,Incident on I-4 EB near SR-414 Drive with caution.,I-4 E,Maitland,Orange,FL,32751,US,US/Eastern,KORL,2022-12-23 03:41:00,69.0,69.0,93.0,29.82,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,12.0,23.0,3.0,47.0,0.0,Night
7197021,A-7246382,Source1,2,2020-02-01 16:09:00,2020-02-01 16:40:59,34.030846999999994,-118.21785,34.030846999999994,-118.21785,0.0,At I-5/Golden State Fwy - Accident.,S Soto St,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2020-02-01 15:52:00,79.0,79.0,20.0,29.89,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,2.0,1.0,16.0,9.0,0.0,Afternoon
4247702,A-4279737,Source1,2,2023-01-13 08:16:00,2023-01-13 08:50:00,41.78554000000001,-91.646913,41.759649,-91.642245,1.805,Slow traffic on I-380 S - US-218 S - IA-27 S from CR-F12/Exit 10 (I-380) to CR-F28/Exit 4 (I-380) due to accident.,I-380 S,North Liberty,Johnson,IA,52317,US,US/Central,KIOW,2023-01-13 07:52:00,27.0,16.0,75.0,29.63,10.0,N,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023.0,1.0,13.0,8.0,16.0,0.0,Morning
7084710,A-7134048,Source1,3,2020-03-24 17:29:11,2020-03-24 17:59:11,35.26692,-80.84424,35.26692,-80.84424,0.0,At I-85/Statesville Ave/Exit 13 - Earlier accident.,I-77 N,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2020-03-24 17:21:00,59.0,59.0,83.0,29.19,9.0,ENE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,3.0,24.0,17.0,29.0,11.0,Afternoon
5634794,A-5677272,Source1,2,2021-09-12 22:13:03,2021-09-12 23:34:29,32.952853000000005,-117.22884,32.952858,-117.229015,0.01,Incident on TOWNSGATE DR near CARMEL COUNTRY RD Drive with caution., Carmel Country Rd,San Diego,San Diego,CA,92130,US,US/Pacific,KNKX,2021-09-12 21:55:00,65.0,65.0,93.0,29.39,10.0,NNW,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2021.0,9.0,12.0,22.0,13.0,3.0,Evening
6782401,A-6831495,Source1,2,2020-10-30 03:31:00,2020-10-30 05:10:51,39.989569,-75.206177,39.976931,-75.198709,0.959,Incident on I-76 EB near MONTGOMERY DR Drive with caution.,I-76 E,Philadelphia,Philadelphia,PA,19131,US,US/Eastern,KPHL,2020-10-30 03:27:00,48.0,42.0,89.0,29.61,8.0,NNE,17.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,10.0,30.0,3.0,31.0,0.0,Night
3919709,A-3949107,Source1,2,2022-04-08 18:14:00,2022-04-08 20:15:24,40.002291,-75.224216,40.000507,-75.228096,0.24,Slow traffic on US-1 N - US-1 S from Belmont Ave (E City Ave/US-1) to 54th St (Bala Cynwyd) (East) (W City Ave/US-1) due to accident., E City Ave,Philadelphia,Philadelphia,PA,19131-1566,US,US/Eastern,KPHL,2022-04-08 17:54:00,63.0,63.0,29.0,29.64,10.0,SSW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,8.0,18.0,14.0,0.0,Evening
7244387,A-7293750,Source1,2,2019-12-29 16:40:00,2019-12-29 17:12:29,38.167203,-122.202969,38.167203,-122.202969,0.0,At American Canyon Rd - Accident.,I-80 E,American Canyon,Napa,CA,94503,US,US/Pacific,KAPC,2019-12-29 16:54:00,49.0,43.0,93.0,29.95,8.0,E,15.0,0.01,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,12.0,29.0,16.0,40.0,0.0,Afternoon
6828290,A-6877465,Source1,2,2020-11-07 01:32:00,2020-11-07 03:33:47,39.407819,-77.43547,39.406239,-77.43328000000002,0.16,US 15 SOUTH PRIOR TO EXIT 13B W PATRICK ST (SB),US-15 S,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,2020-11-07 01:35:00,41.0,41.0,93.0,29.95,5.0,CALM,0.0,0.0,Light Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020.0,11.0,7.0,1.0,32.0,0.0,Night
5412850,A-5453972,Source1,2,2022-09-17 23:09:20,2022-09-18 00:32:31,32.360856,-95.306347,32.361567,-95.306357,0.049,Incident on BORDER AVE near W QUEEN ST Drive with caution., N Border Ave,Tyler,Smith,TX,75702-4365,US,US/Central,KTYR,2022-09-17 22:53:00,80.0,80.0,76.0,29.4,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,9.0,17.0,23.0,9.0,20.0,Evening
5632893,A-5675359,Source1,2,2021-10-05 14:47:00,2021-10-05 18:03:00,34.154495000000004,-118.37796000000002,34.158667,-118.457429,4.553,Stationary traffic on Ventura Fwy W - US-101 N from Vineland Ave (US-101) to Sepulveda Blvd (US-101) due to accident.,US-101 N,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,2021-10-05 14:53:00,78.0,78.0,45.0,29.1,10.0,S,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,10.0,5.0,14.0,47.0,0.0,Afternoon
