ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7705059,Source1,2,07-04-2019 20:53,08-04-2019 00:53,43.655272,-123.913548,43.65455,-123.87629,1.863,At County Road 3/Loon Lake Rd - Accident., State Highway 38,Reedsport,Douglas,OR,97467-9717,US,US/Pacific,KOTH,07-04-2019 20:56,56,56,93,30.03,8,SSW,15,0.13,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5159915,Source1,2,24-06-2022 23:10,25-06-2022 01:27,40.731922,-74.221771,40.729611,-74.22347,0.183,NJ Turnpike Auth.: Crash on Garden State Parkway southbound South of Exit 143C - NJ 124 (Irvington Twp) right shoulder blocked,Garden State Pkwy S,Irvington,Essex,NJ,7111,US,US/Eastern,KEWR,24-06-2022 22:51,80,80,56,30.01,10,SW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4348863,Source1,2,37:59.0,28:23.0,32.874224,-96.897882,32.891116,-96.897972,1.167,Slow traffic on I-35E N - US-77 N - Stemmons Fwy N from Manana Dr/Exit 437 (I-35E) to Royal Ln/Exit 439 (I-35E) due to accident.,I-35E N,Dallas,Dallas,TX,75220,US,US/Central,KDAL,18-06-2022 12:53,94,94,46,29.5,10,SE,8,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-371068,Source2,3,19-02-2017 06:57,19-02-2017 07:27,40.836418,-73.873695,,,0.01,Accident on I-95 Cross Bronx Expy Southbound at Exit 4B Bronx River Pkwy.,Bronx River Pkwy N,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,19-02-2017 06:51,57.9,,41,29.76,10,WNW,9.2,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5355279,Source1,2,01-02-2023 09:14,01-02-2023 11:25,43.005997,-87.891699,43.009696,-87.892878,0.262,Crash on WIS 794 North at Carferry Dr. The left lane is blocked.,Daniel Webster Hoan Memorial Bridge,Milwaukee,Milwaukee,WI,53207,US,US/Central,KMKE,01-02-2023 08:52,13,-1,56,29.51,10,SW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1744158,Source2,2,09-10-2019 15:44,09-10-2019 16:29,33.362339,-111.894661,,,0.270000011,Entry ramp to Az-101-Loop Southbound from S Price Rd lane blocked due to accident.,S Price Rd,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,09-10-2019 15:51,93,93,14,28.48,10,W,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5718031,Source1,2,17-04-2021 01:51,17-04-2021 03:36,44.14554477,-121.3312161,44.12647477,-121.3215861,1.401,Incident on US-20 SB near MP 16 Drive with caution., Highway 20,Bend,Deschutes,OR,97703-9095,US,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6066660,Source1,2,05-04-2021 04:43,05-04-2021 19:21,33.378956,-117.25361,33.375977,-117.25364,0.206,Stationary traffic from N Brandon Rd/Catalpa Ln (E Mission Rd/CR-S13) to Ammunition Rd (S Mission Rd/CR-S13) due to accident., S Mission Rd,Fallbrook,San Diego,CA,92028,US,US/Pacific,KNFG,05-04-2021 04:39,55,55,83,29.88,1,CALM,0,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1127425,Source2,2,08-03-2021 15:34,08-03-2021 16:19,40.546638,-89.603973,,,0,Lane blocked due to accident on IL-9 Court St Westbound at Orr Ave.,Entrance Dr,Pekin,Tazewell,IL,61554,US,US/Central,KPIA,08-03-2021 15:54,67,67,27,29.55,10,SW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2802337,Source2,2,03-05-2018 15:37,03-05-2018 16:21,34.151917,-118.152504,,,0,Left lane blocked due to accident on I-210 Westbound at CA-134 .,Foothill Fwy W,Pasadena,Los Angeles,CA,91103,US,US/Pacific,KMWS,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3837442,Source1,2,26-09-2022 18:43,26-09-2022 20:52,34.066305,-118.000258,34.067503,-118.000462,0.084,Accident on San Gabriel River Fwy N - I-605 N from Valley Blvd (I-605) to I-10/San Bernardino Fwy (I-605).,I-605 N,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,26-09-2022 18:53,82,82,35,29.71,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-7692181,Source1,2,07-08-2017 15:25,07-08-2017 21:25,40.127,-79.96009,40.111674,-79.930601,1.884,Between I-70 and PA-481/Exit 35 - Accident.,I-70 W,Charleroi,Washington,PA,15022,US,US/Eastern,KAGC,07-08-2017 15:22,69.1,,78,29.97,10,North,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4533051,Source1,2,05-08-2022 00:17,05-08-2022 02:15,39.979014,-74.893779,39.99758,-74.862687,2.087,Stationary traffic on New Jersey Tpke N from Hartford Rd (New Jersey Tpke) to Burlington Mount Holly Rd/Exit 5 (New Jersey Tpke) due to accident.,New Jersey Tpke,Mt Laurel,Burlington,NJ,8054,US,US/Eastern,KVAY,05-08-2022 00:54,75,75,87,30.03,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
A-3068390,Source2,3,15-01-2018 09:28,15-01-2018 09:58,37.454247,-121.923073,,,0,Accident on I-880 Northbound at Dixon Landing Rd.,Dixon Landing Rd,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,15-01-2018 09:53,53.1,,86,30.14,8,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3906846,Source1,2,29-09-2022 15:33,29-09-2022 18:03,38.344173,-122.712846,38.426142,-122.71495,5.665,Slow traffic on Redwood Hwy N - US-101 N from CA-116/Gravenstein Hwy (US-101) to CA-12 (US-101) due to accident.,Redwood Hwy N,Rohnert Park,Sonoma,CA,94928,US,US/Pacific,KO69,29-09-2022 15:35,82,82,32,29.86,10,W,12,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4216806,Source1,2,04:00.0,26:30.0,39.26626,-121.037888,39.265011,-121.051198,0.717,Stationary traffic on CA-49 from W Broad St/Cement Hill Rd (CA-49) to Shoshoni Trail Ct (CA-49) due to accident., State Highway 49,Nevada City,Nevada,CA,95959,US,US/Pacific,KGOO,19-07-2022 09:55,86,86,22,26.84,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6372742,Source1,2,28:00.0,50:14.0,41.954416,-71.313318,41.949646,-71.341158,1.468,I-295 Southbound at Old Post Rd,I-295 S,Attleboro,Bristol,MA,2703,US,US/Eastern,KSFZ,02-02-2021 00:46,32,20,100,29.13,2,NE,21,0.01,Light Snow / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1230508,Source2,2,14-12-2020 16:40,14-12-2020 18:34,36.038338,-86.647743,,,0,Accident on I-24 Eastbound near Exit 60 Hickory Hollow Pkwy.,I-24 E,Antioch,Davidson,TN,37013,US,US/Central,KBNA,14-12-2020 16:53,34,25,67,29.63,10,N,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3374908,Source2,2,14-08-2017 18:26,14-08-2017 18:55,26.449482,-81.788872,,,0,Accident on Three Oaks Pkwy at Estero Pkwy.,Three Oaks Pkwy,Fort Myers,Lee,FL,33967,US,US/Eastern,KRSW,14-08-2017 18:53,86,,72,29.96,10,NW,3.5,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4565465,Source1,2,25-04-2022 14:34,25-04-2022 16:43,25.764367,-80.265337,25.765103,-80.263257,0.139,Stationary traffic on FL-953 - US-41 S - US-41 N from SW 43rd Ave to SW 7th St due to accident., SW 43rd Ave,Miami,Miami-Dade,FL,33134-2607,US,US/Eastern,KMIA,25-04-2022 14:53,83,83,54,30.09,10,ESE,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5764261,Source1,2,05-11-2021 05:51,05-11-2021 19:49,34.032376,-118.222395,34.0258,-118.236642,0.934,Stationary traffic on I-10 W - Santa Monica Fwy W from I-5/US-101 (I-10) to 14th St (I-10) due to accident.,I-10 W,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,05-11-2021 05:52,57,57,96,29.76,0.5,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3595048,Source1,3,18-04-2017 15:40,18-04-2017 21:40,29.74216,-95.35743,29.74634,-95.366,0.59,At US-59/TX-288/Exit 46 - Accident.,I-45 N,Houston,Harris,TX,77003,US,US/Central,KMCJ,18-04-2017 15:35,75.2,,65,29.98,10,SE,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4527215,Source1,2,01-10-2022 19:25,01-10-2022 21:42,39.675373,-104.828798,39.674962,-104.828796,0.028,At Exit 5: Iliff Avenue (Aurora) at Mile Point 5.4. The left lane is closed due to a crash.,I-225 S,Aurora,Arapahoe,CO,80014,US,US/Mountain,KBKF,01-10-2022 18:58,55,55,90,24.48,10,SE,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-4022067,Source1,2,01-05-2022 03:24,01-05-2022 04:42,34.50216651,-118.1188953,34.48702651,-118.1407853,1.627,Incident on CA-14 SB near SOLEDAD CANYON RD Right shoulder closed.,CA-14,Acton,Los Angeles,CA,93510,US,US/Pacific,KPMD,01-05-2022 03:53,59,59,53,27.16,10,WSW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1120313,Source2,2,14-03-2021 19:35,14-03-2021 20:38,36.198231,-119.328857,,,1.100000024,Exit ramp from CA-99 Southbound at Exit 86 to E Bardsley Ave lane blocked due to accident and fallen tree.,CA-99 S,Tulare,Tulare,CA,93274,US,US/Pacific,KVIS,14-03-2021 19:56,57,57,67,29.76,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3398177,Source2,2,24-08-2017 08:02,24-08-2017 08:47,39.650349,-77.78067,,,0,Accident on US-40 National Pike at Burkholder Ln.,National Pike,Hagerstown,Washington,MD,21740-2163,US,US/Eastern,KHGR,24-08-2017 07:53,64,,78,30.02,10,WNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2297684,Source2,2,20-02-2019 15:03,20-02-2019 15:32,33.668045,-112.203201,,,0,HOV and Left lane blocked due to accident on AZ-101 Westbound at Exit 18 67th Ave.,N 67th Ave,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,20-02-2019 14:53,52,,23,29.85,10,South,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7009670,Source1,3,05-05-2020 16:52,05-05-2020 17:42,40.74093,-73.84333,40.74093,-73.84333,0,At Grand Central Pky/Exit 22 - Accident. Two lanes blocked.,Long Island Expy W,Corona,Queens,NY,11368,US,US/Eastern,KLGA,05-05-2020 16:51,63,63,14,29.83,10,W,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-73442,Source2,2,19-11-2016 04:35,19-11-2016 05:20,33.914406,-118.230202,,,0,Accident and fallen power cables on 130th St at Willowbrook Ave.,S Willowbrook Ave,Compton,Los Angeles,CA,90222-2625,US,US/Pacific,KHHR,19-11-2016 04:53,52,,34,30.07,10,Calm,,,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-5929627,Source1,2,19-05-2021 13:18,19-05-2021 15:21,40.68150401,-80.09538531,40.68570401,-80.09525531,0.29,Crash on I-79 northbound .1 miles north of Exit 78: PA 228 - CRANBERRY/MARS. There is a lane restriction.,I-79,Cranberry Twp,Butler,PA,16066,US,US/Eastern,KBTP,19-05-2021 12:56,79,79,35,29,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
A-2378670,Source2,2,04-12-2018 17:39,04-12-2018 18:08,36.104229,-96.009171,,,0,Accident on US-75 Southbound at Okmulgee Expy.,Okmulgee Expy S,Tulsa,Tulsa,OK,74107,US,US/Central,KRVS,04-12-2018 17:53,35.1,,57,30.39,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5828114,Source1,2,29-05-2021 01:11,29-05-2021 03:13,35.121783,-80.755513,35.118162,-80.75595,0.251,Incident on BRACKENBURY LN near ALEXANDER RD Drive with caution., Brackenbury Ln,Charlotte,Mecklenburg,NC,28270-0821,US,US/Eastern,KEQY,29-05-2021 00:53,76,76,69,29.06,10,WSW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1372595,Source2,2,03-09-2020 15:39,03-09-2020 16:24,33.650208,-78.981125,,,0,Lane blocked due to accident on SC-544 Dick Pond Rd at US-17.,Dick Pond Rd,Myrtle Beach,Horry,SC,29575,US,US/Eastern,KMYR,03-09-2020 15:56,94,94,52,29.87,10,SSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3946619,Source1,2,19-02-2022 15:56,19-02-2022 18:01,28.546677,-81.206247,28.547617,-81.203742,0.165,Stationary traffic from Huckleberry Finn Dr to Union Park due to accident., Lake Underhill Rd,Orlando,Orange,FL,32825-5012,US,US/Eastern,KORL,19-02-2022 15:53,77,77,31,30.04,10,N,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6863682,Source1,2,28-09-2020 20:32,28-09-2020 22:11,39.805809,-84.222433,39.806315,-84.222798,0.04,Incident on N MAIN ST near E NOTTINGHAM RD Drive with caution., N Main St,Dayton,Montgomery,OH,45405-5013,US,US/Eastern,KDAY,28-09-2020 20:56,56,56,87,28.78,10,WNW,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
A-6479125,Source1,2,05:20.0,14:42.0,34.20727372,-80.03189206,34.20519372,-80.02104206,0.636,Incident on I-20 EB near MM 131 Expect delays.,I-20 E,Lamar,Darlington,SC,29069,US,US/Eastern,KHVS,20-02-2021 19:55,32,32,80,29.98,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6909077,Source1,2,19-09-2020 02:32,19-09-2020 07:22,40.078788,-75.187658,40.079399,-75.187063,0.053,Incident on CAMPBELL LN near FLOURTOWN AVE Drive with caution., E Mermaid Ln,Glenside,Montgomery,PA,19038,US,US/Eastern,KLOM,19-09-2020 02:35,47,47,62,29.91,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4466546,Source1,2,02-06-2022 16:12,02-06-2022 17:33,40.182035,-75.481777,40.182981,-75.483365,0.106,Incident on HOPWOOD RD near LONGACRE DR Drive with caution., Hopwood Rd,Collegeville,Montgomery,PA,19426,US,US/Eastern,KPTW,02-06-2022 16:15,74,74,87,29.39,1,N,8,0.07,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5989471,Source1,2,29-06-2021 18:01,29-06-2021 19:16,29.13616061,-82.04406381,29.13533061,-82.04532381,0.095,Incident on SE 64TH AVENUE RD near SE MARICAMP RD Drive with caution., SE 64th Avenue Rd,Ocala,Marion,FL,34472-6286,US,US/Eastern,KOCF,29-06-2021 17:51,81,81,88,30.06,10,NE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3420330,Source1,2,29-04-2016 23:57,30-04-2016 05:57,34.16534,-118.46973,34.16034,-118.46959,0.346,At US-101/Ventura Fwy - Accident.,San Diego Fwy S,Van Nuys,Los Angeles,CA,91411,US,US/Pacific,KVNY,29-04-2016 23:51,55.9,,75,29.87,10,ESE,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7752351,Source1,2,30-08-2019 12:44,30-08-2019 13:56,34.170282,-118.304129,34.170282,-118.304129,0,At Alameda Ave - Accident.,Golden State Fwy N,Burbank,Los Angeles,CA,91502,US,US/Pacific,KBUR,30-08-2019 12:53,89,89,42,29.11,10,S,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5143246,Source1,2,47:00.0,17:30.0,41.59783,-93.703626,41.592634,-93.703614,0.359,Stationary traffic on IA-28 from University Ave (IA-28) to I-235 (IA-28) due to accident., 63rd St,Windsor Heights,Polk,IA,50324-2131,US,US/Central,KDSM,29-06-2022 15:54,92,92,34,29.02,10,SSW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6822605,Source1,2,23-12-2020 17:34,24-12-2020 02:49,38.871806,-76.982143,38.900458,-76.945971,2.776,Stationary traffic on DC-295 N from I-295/Exit 4 (DC-295) to Nannie Helen Burroughs Ave (DC-295) due to accident.,Anacostia Fwy N,Washington,District of Columbia,DC,20020,US,US/Eastern,KWBC,23-12-2020 17:56,39,34,68,30,10,SE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5276157,Source1,2,30-01-2023 05:53,30-01-2023 10:27,32.693101,-97.507236,32.68628,-97.464105,2.552,Stationary traffic on I-20 E from Markum Ranch Rd/Exit 425 (I-20) to I-80/Exit 428 (Westbound) (I-20) due to accident.,I-20 E,Fort Worth,Tarrant,TX,76126,US,US/Central,KNFW,30-01-2023 05:52,26,14,92,29.6,,NNW,14,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1863798,Source2,2,04-10-2019 17:23,04-10-2019 18:48,35.747421,-78.596443,,,0,Accident on Rock Quarry Rd at Shepherd Valley St.,Rock Quarry Rd,Raleigh,Wake,NC,27610-5110,US,US/Eastern,KRDU,04-10-2019 17:51,83,83,60,29.55,10,ENE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5091986,Source1,2,26-12-2022 19:52,26-12-2022 21:10,35.371317,-118.958602,35.371335,-118.956394,0.124,Incident on SECURITY AVE near HOUSE 2701 Drive with caution., Security Ave,Bakersfield,Kern,CA,93306-5237,US,US/Pacific,KBFL,26-12-2022 19:54,44,39,89,29.57,2,NNW,9,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1485977,Source2,2,23-06-2020 16:53,23-06-2020 18:41,33.736767,-78.896843,,,0,Accident on River Oaks Dr near Augusta Plantation Dr.,River Oaks Dr,Myrtle Beach,Horry,SC,29579,US,US/Eastern,KMYR,23-06-2020 16:56,82,82,76,29.82,10,S,20,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-94738,Source2,3,02-09-2016 12:04,02-09-2016 12:43,33.949665,-118.091896,,,0,Right hand shoulder blocked due to accident on I-605 Southbound at Exit 12 Telegraph Rd.,San Gabriel River Fwy N,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,02-09-2016 11:53,78.1,,52,29.91,10,WSW,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5590819,Source1,2,03-04-2021 11:03,03-04-2021 16:03,27.87063003,-82.6645124,27.85815003,-82.6641924,0.863,Slow traffic on I-275 S from FL-686/Roosevelt Blvd/Exit 16 (I-275) to FL-694/Exit 15 (I-275) due to accident.,I-275,St Petersburg,Pinellas,FL,33716,US,US/Eastern,KPIE,03-04-2021 10:53,63,63,54,30.37,10,ENE,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
A-2212006,Source2,3,11-03-2019 23:15,12-03-2019 00:13,41.143467,-74.181282,,,20.29999924,Accident on I-87 Southbound from Exit 16 NY-17 to I-87 US-6.,Tandem Trailer Area,Sloatsburg,Rockland,NY,10974,US,US/Eastern,KCDW,11-03-2019 22:53,46,42.5,35,30.06,10,NNW,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7648489,Source1,2,15-12-2017 14:36,15-12-2017 20:36,25.898531,-80.209811,25.898531,-80.209811,0,At at 135th St - Accident. Left lane blocked.,I-95 S,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,15-12-2017 14:53,79,,40,30.07,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1412450,Source2,2,05-08-2020 04:13,05-08-2020 05:12,32.880417,-81.238281,,,0,Accident on US-321 Columbia Hwy around Thomas Hamilton Rd.,Columbia Hwy N,Brunson,Hampton,SC,29911,US,US/Eastern,KBNL,05-08-2020 04:15,73,73,88,29.72,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5539211,Source1,2,13-11-2021 15:29,13-11-2021 16:49,37.964452,-121.982044,37.964917,-121.980379,0.096,Incident on BRENDA CIR near WILSON LN Drive with caution., Brenda Cir,Concord,Contra Costa,CA,94521-2004,US,US/Pacific,KCCR,13-11-2021 15:53,63,63,72,30.08,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7300938,Source1,2,05-12-2019 16:57,05-12-2019 18:51,37.844546,-122.297993,37.844546,-122.297993,0,At Powell St - Accident.,Eastshore Fwy W,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,05-12-2019 16:53,59,59,75,30.02,10,NNE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-1003564,Source2,2,15-06-2021 18:14,15-06-2021 19:14,35.253464,-80.980301,,,0,Lane blocked due to accident on Sam Wilson Rd at I-85 Exit 29.,I-85 N,Charlotte,Mecklenburg,NC,28214,US,US/Eastern,KCLT,15-06-2021 17:52,86,86,38,29.06,10,NNE,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1576571,Source2,3,06-01-2020 05:49,06-01-2020 06:33,37.601269,-77.459221,,,0,Lane blocked due to accident on I-95 Southbound near US-1 Brook Rd.,I-95 S,Henrico,Henrico,VA,23228,US,US/Eastern,KOFP,06-01-2020 05:54,31,31,82,29.8,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
