ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7132594,Source1,3,23-03-2020 19:15,23-03-2020 19:30,37.68791,-122.47074,37.68791,-122.47074,0,At Washington St/Exit 48 - Accident. Center lane blocked., Washington St,Daly City,San Mateo,CA,94014,US,US/Pacific,KSFO,23-03-2020 18:56,52,52,66,30.15,10,SW,9,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4585737,Source1,2,30-01-2023 15:18,30-01-2023 16:34,33.152544,-80.306212,33.153717,-80.305953,0.082,Incident on OLD GILLIARD RD near LEBOYD CT Drive with caution., Norris Ln,Ridgeville,Berkeley,SC,29472-7103,US,US/Eastern,KDYB,30-01-2023 15:15,59,59,100,30.07,8,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4762577,Source1,4,21-01-2023 04:42,21-01-2023 05:57,33.719072,-84.502604,33.718312,-84.502448,0.053,Incident on I-285 SB near CASCADE RD Road closed. Take alternate route.,GA-407 S,Atlanta,Fulton,GA,30311,US,US/Eastern,KFTY,21-01-2023 04:53,41,41,60,29.26,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6303547,Source1,2,07-12-2021 17:50,07-12-2021 19:50,44.962778,-93.201716,44.964308,-93.201703,0.106,Incident on MN-280 NB near UNIVERSITY AVE Drive with caution.,MN-280 N,Saint Paul,Ramsey,MN,55114,US,US/Central,KMSP,07-12-2021 17:53,15,6,80,29.08,3,ESE,6,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4049528,Source1,2,25:30.0,55:00.0,33.978486,-118.078208,33.954984,-118.089002,1.738,Slow traffic on San Gabriel River Fwy S - I-605 S from CA-72/Whittier Blvd (I-605) to Telegraph Rd (I-605) due to accident.,I-605 S,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,08-02-2023 05:53,47,47,63,30.11,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-6516767,Source1,2,18-01-2021 23:10,19-01-2021 00:50,35.846597,-78.644294,35.847024,-78.644332,0.03,Incident on SIX FORKS RD near HOUSE 4815 Drive with caution., Six Forks Rd,Raleigh,Wake,NC,27609-5206,US,US/Eastern,KRDU,18-01-2021 22:51,34,34,70,29.74,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5325108,Source1,2,37:00.0,42:00.0,33.361794,-81.847533,33.372638,-81.862111,1.127,Stationary traffic on Old Jackson Hwy from Silver Bluff Rd to Bennetts Farm Rd / Broome Ln due to accident., Old Jackson Hwy,Jackson,Aiken,SC,29831-2743,US,US/Eastern,KAGS,23-11-2022 04:53,51,51,68,30.06,10,N,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7211903,Source1,2,05-03-2020 07:56,05-03-2020 08:40,37.29842,-121.94047,37.29827,-121.94043,0.011,At Hamilton Ave - Accident.,CA-17 S,Campbell,Santa Clara,CA,95008,US,US/Pacific,KSJC,05-03-2020 07:53,53,53,83,30.1,9,S,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5813048,Source1,2,19-06-2021 20:13,19-06-2021 22:42,43.230574,-73.692382,43.226895,-73.69228,0.254,NYSDOT TMC - Albany: Crash on I-87 Northway southbound after Exit 17N: US 9 north (Moreau) right shoulder closed,Adirondack Northway S,Gansevoort,Saratoga,NY,12831,US,US/Eastern,KGFL,19-06-2021 19:53,78,78,35,29.33,10,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6411153,Source1,2,05:00.0,45:00.0,47.750412,-122.186862,47.758832,-122.183942,0.597,Incident on I-405 NB near MP 23 Left lane blocked.,I-405 N,Bothell,King,WA,98011,US,US/Pacific,KPAE,03-02-2021 21:08,42,39,85,29.68,10,S,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5138287,Source1,2,49:00.0,07:24.0,41.82421088,-72.49492764,41.83764088,-72.45639764,2.19,Incident on I-84 EB near EXIT 64 Road closed. Take alternate route.,I-84,Vernon Rockville,Capitol,CT,6066,US,US/Eastern,KHFD,01-06-2022 07:53,61,61,75,30,10,ENE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6365654,Source1,2,54:00.0,37:22.0,43.196209,-77.565519,43.195358,-77.58459,0.962,Incident on NY-104 WB near N GOODMAN ST Drive with caution.,Keeler Expy W,Rochester,Monroe,NY,14609,US,US/Eastern,KROC,25-02-2021 14:54,35,26,42,29.61,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5159872,Source1,2,18-01-2023 06:57,18-01-2023 08:15,37.066002,-120.539185,37.077308,-120.5454,0.853,Incident on HARMON RD near HOUSE 14724 Expect delays.,Harmon Rd,Dos Palos,Merced,CA,93620,US,US/Pacific,KMCE,18-01-2023 06:53,35,31,96,30.01,10,ESE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4466359,Source1,2,30-08-2022 08:04,30-08-2022 09:20,45.032326,-93.191148,45.021039,-93.189624,0.783,Incident on I-35 SB near CO RD Drive with caution.,I-35W S,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,30-08-2022 07:53,64,64,67,29.26,10,NW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7137790,Source1,3,26-03-2020 17:25,26-03-2020 18:45,43.18114,-77.62517,43.18114,-77.62517,0,At Avenue E - Accident., Avenue E,Rochester,Monroe,NY,14621-3224,US,US/Eastern,KROC,26-03-2020 17:54,58,58,56,29.15,10,W,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4622662,Source1,2,32:45.0,10:45.0,35.039787,-85.228041,35.041454,-85.223778,0.267,Incident on SHALLOWFORD RD near TALLEY RD Drive with caution., Shallowford Rd,Chattanooga,Hamilton,TN,37411-1621,US,US/Eastern,KCHA,03-09-2022 18:53,85,85,63,29.32,10,ESE,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3736669,Source1,2,54:01.0,39:01.0,39.09822822,-94.64945912,39.09684822,-94.65306912,0.216,Accident from 18th Street Expy S to I-70 W.,S 18th St Expy,Kansas City,Wyandotte,KS,66102,US,US/Central,KNKA,18-02-2022 13:54,34,24,42,29.35,10,SW,16,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5481115,Source1,2,19:43.0,53:27.0,32.783783,-96.784135,32.783051,-96.783927,0.052,Incident on PRYOR ST near MAIN ST Drive with caution., Main St,Dallas,Dallas,TX,75226-1410,US,US/Central,KDAL,06-09-2021 00:53,84,84,67,29.46,10,ENE,5,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6647587,Source1,2,30-12-2020 17:00,30-12-2020 18:36,39.323081,-120.227607,39.32316,-120.227572,0.006,Incident on COLD STREAM RD near DEERFIELD DR Drive with caution., Deerfield Dr,Truckee,Nevada,CA,96161-0514,US,US/Pacific,KTRK,30-12-2020 16:50,37,34,33,24.27,10,SSE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3895436,Source1,2,26-05-2022 13:44,26-05-2022 18:10,34.031512,-118.219836,33.94662,-118.100343,9.015,Stationary traffic on Santa Ana Fwy S - I-5 S from I-5/I-10 (South) (I-10/I-5) to I-605 (I-5) due to accident.,I-5 S,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,26-05-2022 13:47,70,70,61,29.74,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7716333,Source1,3,01-04-2019 22:18,01-04-2019 22:48,28.5972,-81.25231,28.59732,-81.24786,0.27,At SR-417-TOLL/Central Florida Greeneway - Accident. Lane blocked., University Blvd,Orlando,Orange,FL,32817,US,US/Eastern,KORL,01-04-2019 22:12,66,66,87,29.99,10,NE,3,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-4393263,Source1,2,28-07-2022 11:08,28-07-2022 12:25,37.059418,-120.878051,37.062159,-120.877693,0.19,Incident on BADGER FLAT RD near HOUSE 15455 Expect delays., S Badger Flat Rd,Los Banos,Merced,CA,93635-9786,US,US/Pacific,KMCE,28-07-2022 10:53,86,86,27,29.69,10,NW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5371006,Source1,2,03-01-2023 11:51,03-01-2023 13:33,41.01416,-73.712656,41.044569,-73.764459,3.421,Stationary traffic on I-287 W from NY-120A/Bowman Ave/Exit 10 (I-287) to Exit 7 (I-287) due to accident.,Cross Westchester Expy W,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,03-01-2023 11:56,47,47,97,29.45,0.75,E,3,0.2,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3781312,Source1,2,27-01-2023 14:27,27-01-2023 16:04,42.848647,-85.678504,42.84865,-85.677578,0.047,Incident on M-6 EB near US-131 Drive with caution.,US-131 N,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,27-01-2023 14:33,26,13,78,28.72,1,S,18,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4368968,Source1,2,05:32.0,26:49.0,35.6437,-78.84053,35.639351,-78.833451,0.498,Stationary traffic on NC-55 Byp from New Hill Rd/Old Holly Springs Apex Rd (NC-55 Byp) to NC-55/S Main St (NC-55 Byp) due to accident.,GB Alford Hwy,Holly Springs,Wake,NC,27540,US,US/Eastern,KTTA,16-12-2022 12:15,46,44,73,29.61,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4543959,Source1,2,16:00.0,26:44.0,34.014805,-118.486002,34.014508,-118.486486,0.034,Accident on I-10 W - Santa Monica Fwy W from 20th St/Exit 1B (I-10) to CA-1/Lincoln Blvd/Exit 1B (I-10).,I-10 W,Santa Monica,Los Angeles,CA,90401,US,US/Pacific,KSMO,21-08-2022 13:21,75,75,66,29.85,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6496892,Source1,2,23-02-2021 06:27,23-02-2021 20:32,27.080698,-82.424968,27.078985,-82.423754,0.14,Stationary traffic on FL-45 - US-41 S from James St to Ogden Rd due to accident., US Highway 41 Byp S,Venice,Sarasota,FL,34285-5544,US,US/Eastern,KVNC,23-02-2021 06:03,66,66,96,30.05,10,NNW,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5413576,Source1,2,10:00.0,29:49.0,34.018868,-118.160352,34.017244,-118.160848,0.116,Incident on S VANCOUVER AVE near HOUSE 1102 Drive with caution., S Vancouver Ave,Los Angeles,Los Angeles,CA,90022-3916,US,US/Pacific,KCQT,12-06-2022 03:47,62,62,90,29.64,7,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4559906,Source1,2,33:00.0,44:27.0,36.806335,-119.80521,36.807951,-119.808014,0.191,Accident on N Van Ness Blvd from E Fairmont Ave to N Palm Ave., N Van Ness Blvd,Fresno,Fresno,CA,93704-3123,US,US/Pacific,KFAT,14-12-2022 02:53,39,39,96,29.87,5,W,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6472777,Source1,2,21-01-2021 02:27,21-01-2021 04:26,34.049926,-80.92513,34.029443,-80.941588,1.7,Stationary traffic on I-77 S - Southeastern Beltway S from SC-12/Percival Rd/Exit 15 (I-77) to SC-12/Forest Dr/Exit 12 (I-77) due to accident.,I-77 S,Columbia,Richland,SC,29223,US,US/Eastern,KCUB,21-01-2021 02:53,45,45,65,29.89,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4592464,Source1,2,03-02-2022 16:29,03-02-2022 17:37,27.891964,-82.401151,27.904686,-82.401736,0.88,Stationary traffic on FL-45 - US-41 N from Old 41A Hwy to Montgomery St due to accident., Old 41A Hwy,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,03-02-2022 16:35,86,86,40,30.04,10,SSE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4449789,Source1,2,28:00.0,54:34.0,44.859199,-93.414499,44.861186,-93.318921,4.683,Stationary traffic on I-494 E - MN-5 E from CR-61/Prairie Center Dr/Exit 1 (I-494) to CR-32/Penn Ave/Exit 6 (I-494) due to accident.,I-494 E,Eden Prairie,Hennepin,MN,55344,US,US/Central,KFCM,16-09-2022 11:53,74,74,66,28.96,10,SSW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7489916,Source1,2,23-12-2018 22:11,24-12-2018 02:11,45.386023,-118.31529,45.398008,-118.332709,1.183,At Summit Rd/Exit 243 - Accident.,I-84 W,La Grande,Union,OR,97850,US,US/Pacific,KLGD,23-12-2018 21:56,33.1,22.6,89,30.45,10,South,16.1,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3987617,Source1,2,27-08-2022 17:28,27-08-2022 17:51,33.989552,-117.912496,33.988244,-117.903916,0.5,Slow traffic on Colima Rd from Azusa Ave to Nogales St due to accident., Colima Rd,City Of Industry,Los Angeles,CA,91748-1853,US,US/Pacific,KFUL,27-08-2022 17:53,77,77,62,29.68,10,S,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7229677,Source1,2,18-01-2020 11:45,18-01-2020 12:17,34.145327,-117.286942,34.145327,-117.286942,0,At CA-18/30th St/Waterman Ave - Accident., N Mountain View Ave,San Bernardino,San Bernardino,CA,92405-3535,US,US/Pacific,KSBD,18-01-2020 11:45,64,64,24,28.97,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7311915,Source1,2,12-12-2019 17:16,12-12-2019 18:30,33.927917,-118.25428,33.927917,-118.25428,0,At Central Ave - Accident.,S Central Ave,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,12-12-2019 16:53,64,64,72,30.08,9,WSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3758309,Source1,2,09-02-2023 12:01,09-02-2023 14:10,38.411534,-82.385816,38.411341,-82.385048,0.044,Vehicle Crash on US-60 near Parkway Dr.., US-60,Huntington,Cabell,WV,25705,US,US/Eastern,KHTS,09-02-2023 11:51,70,70,41,28.92,10,S,17,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5030564,Source1,2,03:00.0,18:57.0,30.177969,-81.558915,30.182778,-81.558326,0.334,Incident on I-95 NB near MM 338 Drive with caution.,I-95 N,Jacksonville,Duval,FL,32258,US,US/Eastern,KNIP,02-11-2022 17:53,77,77,69,30.13,10,ENE,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6093764,Source1,2,09-12-2021 16:41,09-12-2021 18:26,42.68826842,-124.433974,42.70800842,-124.458254,1.839,Incident on US-101 NB near MP 306 Drive with caution.,Humbug Mountain State Park,Port Orford,Curry,OR,97465,US,US/Pacific,KOTH,09-12-2021 16:31,45,45,87,30.13,10,ESE,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5133912,Source1,2,09:00.0,30:03.0,38.10132623,-121.2289274,38.10137623,-121.2149774,0.758,Incident on E HARNEY LN EB near N VINTAGE RD Right shoulder closed., N Vintage Rd,Lodi,San Joaquin,CA,95240,US,US/Pacific,KSCK,08-04-2022 15:55,91,91,13,29.91,10,NW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7364189,Source1,2,31-10-2019 15:08,31-10-2019 15:43,33.8029,-118.13177,33.8029,-118.13177,0,At CA-19/Lakewood Blvd/Exit 27 - Accident.,I-405 N,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,31-10-2019 14:53,82,82,2,29.99,10,ENE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7102369,Source1,3,20-06-2020 16:51,20-06-2020 17:21,38.71011,-90.28336,38.70172,-90.2671,1.051,Between Bermuda Rd/Exit 241 and Jennings Sta Rd/Exit 242 - Accident. Two lanes blocked.,I-70 E,Saint Louis,St. Louis County,MO,63121,US,US/Central,KSTL,20-06-2020 16:51,81,81,62,29.27,10,WSW,13,0.02,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4384782,Source1,2,01-11-2022 07:51,01-11-2022 10:34,38.339791,-105.106528,38.345014,-105.10707,0.362,At Cap Rock Road (near Florence) at Mile Point 8.03. Road closed expect delays due to a crash. At Cap Rock Road (near Florence) at Mile Point 8.03. Road closed expect delays due to a crash., State Highway 67,Florence,Fremont,CO,81226,US,US/Mountain,K1V6,01-11-2022 07:55,46,39,37,24.58,10,WNW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6419807,Source1,2,15-02-2021 18:42,15-02-2021 19:42,45.730115,-120.651066,45.729502,-120.652528,0.082,A crash has occurred use caution.,I-84 W,Wasco,Sherman,OR,97065,US,US/Pacific,KDLS,15-02-2021 18:53,29,29,78,29.54,10,W,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-7185087,Source1,3,19-04-2020 12:27,19-04-2020 12:57,41.32958,-73.80199,41.32958,-73.80199,0,At RT-6N/E Main St/Curry St - Accident.,Hill Blvd,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,19-04-2020 12:56,55,55,37,29.35,10,WSW,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6839089,Source1,2,12-12-2020 00:51,12-12-2020 04:17,25.683743,-80.429826,25.684024,-80.429839,0.019,Incident on SW 147TH AVE near HOUSE 8895 Drive with caution., SW 147th Ave,Miami,Miami-Dade,FL,33196-1418,US,US/Eastern,KTMB,12-12-2020 00:53,69,69,100,30.06,10,SSE,6,0.07,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3734752,Source1,2,24-02-2022 07:22,24-02-2022 08:39,39.939807,-75.292735,39.941188,-75.293875,0.113,Incident on BURMONT RD near ALBEMARLE AVE Expect delays., Burmont Rd,Drexel Hill,Delaware,PA,19026-2125,US,US/Eastern,KPHL,24-02-2022 06:54,34,24,50,30.38,10,NNE,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7738921,Source1,2,15-06-2019 09:52,15-06-2019 10:50,41.090184,-112.00693,41.08912,-112.00693,0.074,At UT-108/E 1700 S/E Antelope Dr - Accident., S 1000 E,Layton,Davis,UT,84041,US,US/Mountain,KHIF,15-06-2019 09:58,70,70,47,25.19,10,NE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4781944,Source1,2,07-06-2022 14:22,07-06-2022 15:45,36.269685,-86.793645,36.254234,-86.786161,1.146,Incident on I-24 EB near MM 41 Left lane blocked.,I-24 E,Whites Creek,Davidson,TN,37189,US,US/Central,KBNA,07-06-2022 13:53,87,87,51,29.25,10,WNW,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4224295,Source1,2,13-09-2022 14:17,13-09-2022 16:40,40.698566,-73.518593,40.69476,-73.541016,1.204,Slow traffic on Southern State Pkwy W from Wantagh Ave/Exit 28 (Southern State Pkwy) to NY-106/Exit 25 (Southern State Pkwy) due to accident.,Wantagh Pkwy,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,13-09-2022 13:53,79,79,74,29.65,10,S,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5378391,Source1,2,53:30.0,16:30.0,38.326544,-122.488661,38.332738,-122.490459,0.439,Stationary traffic on CA-12 from Boyes Blvd (CA-12) to Madrone Rd (Sonoma Hwy/CA-12) due to accident., Sonoma Hwy,Sonoma,Sonoma,CA,95476-3323,US,US/Pacific,KO69,24-09-2022 22:55,57,57,94,29.94,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3995943,Source1,2,06-12-2022 15:40,06-12-2022 16:57,25.772865,-80.347019,25.773467,-80.34838,0.094,Incident on FONTAINEBLEAU BLVD near HOUSE 9345 Drive with caution.,The Fountains at Fontainebleau Park,Miami,Miami-Dade,FL,33172,US,US/Eastern,KMIA,06-12-2022 15:53,81,81,56,30.12,10,ENE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7776282,Source1,2,21-08-2019 07:49,21-08-2019 08:19,39.768125,-86.143,39.765384,-86.14311,0.189,At I-70/Exit 111 - Accident.,E Market St,Indianapolis,Marion,IN,46202,US,US/Eastern,KEYE,21-08-2019 07:46,69,69,96,29.1,4,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7153942,Source1,2,03-04-2020 13:04,03-04-2020 14:19,33.56637,-113.3338,33.56637,-113.3338,0,At La Paz/Maricopa County Line - Accident. Hard shoulder blocked.,I-10 W,Salome,La Paz,AZ,85348,US,US/Mountain,KBXK,03-04-2020 12:55,75,75,27,28.76,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3753882,Source1,2,17:00.0,24:05.0,25.890117,-80.189662,25.890844,-80.186186,0.222,Slow traffic on FL-915 - FL-922 - FL-909 from NE 4th Ct to NE 126th St due to accident., NE 125th St,North Miami,Miami-Dade,FL,33161-4716,US,US/Eastern,KOPF,02-03-2022 13:53,74,74,68,30.07,10,NNE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
